danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,target,genre
0.347,0.0735,3,-21.444,1,0.0409,0.971,0.852,0.086,0.343,133.165,audio_features,4buvQTS32WxBHVL0Sip90N,spotify:track:4buvQTS32WxBHVL0Sip90N,https://api.spotify.com/v1/tracks/4buvQTS32WxBHVL0Sip90N,https://api.spotify.com/v1/audio-analysis/4buvQTS32WxBHVL0Sip90N,387912,4,1,Classical
0.383,0.152,8,-20.096,1,0.0476,0.996,0.925,0.135,0.594,125.03,audio_features,54iGvvolO3HavI3VAcNT1p,spotify:track:54iGvvolO3HavI3VAcNT1p,https://api.spotify.com/v1/tracks/54iGvvolO3HavI3VAcNT1p,https://api.spotify.com/v1/audio-analysis/54iGvvolO3HavI3VAcNT1p,203555,3,1,Classical
0.617,0.684,0,-3.618,1,0.0439,0.0545,0.0,0.104,0.295,132.113,audio_features,7C39RtGhnEw7cyf0Pyw7PV,spotify:track:7C39RtGhnEw7cyf0Pyw7PV,https://api.spotify.com/v1/tracks/7C39RtGhnEw7cyf0Pyw7PV,https://api.spotify.com/v1/audio-analysis/7C39RtGhnEw7cyf0Pyw7PV,150867,4,1,Hip-Hop
0.317,0.0123,2,-30.127,1,0.0463,0.955,0.404,0.172,0.153,73.514,audio_features,3DruXfuowq2uyM9FkTt6A4,spotify:track:3DruXfuowq2uyM9FkTt6A4,https://api.spotify.com/v1/tracks/3DruXfuowq2uyM9FkTt6A4,https://api.spotify.com/v1/audio-analysis/3DruXfuowq2uyM9FkTt6A4,304813,4,1,Classical
0.607,0.599,11,-6.886,1,0.0995,0.33,0.0,0.199,0.562,86.491,audio_features,0YkJU6TjjwzsVXUPRIO0DB,spotify:track:0YkJU6TjjwzsVXUPRIO0DB,https://api.spotify.com/v1/tracks/0YkJU6TjjwzsVXUPRIO0DB,https://api.spotify.com/v1/audio-analysis/0YkJU6TjjwzsVXUPRIO0DB,253573,4,1,Hip-Hop
0.922,0.581,10,-7.495,1,0.27,0.00104,5.86e-05,0.105,0.595,140.022,audio_features,4qKcDkK6siZ7Jp1Jb4m0aL,spotify:track:4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/tracks/4qKcDkK6siZ7Jp1Jb4m0aL,https://api.spotify.com/v1/audio-analysis/4qKcDkK6siZ7Jp1Jb4m0aL,181263,4,1,Hip-Hop
0.821,0.561,7,-6.682,1,0.205,0.0104,0.0,0.0954,0.568,99.981,audio_features,6WZHm21UPkvcmh5VLjhFZg,spotify:track:6WZHm21UPkvcmh5VLjhFZg,https://api.spotify.com/v1/tracks/6WZHm21UPkvcmh5VLjhFZg,https://api.spotify.com/v1/audio-analysis/6WZHm21UPkvcmh5VLjhFZg,189226,4,1,Hip-Hop
0.227,0.0914,7,-22.784,1,0.035,0.991,0.92,0.0978,0.237,75.09,audio_features,0zmKUAhBfrTalZWg6zbrc4,spotify:track:0zmKUAhBfrTalZWg6zbrc4,https://api.spotify.com/v1/tracks/0zmKUAhBfrTalZWg6zbrc4,https://api.spotify.com/v1/audio-analysis/0zmKUAhBfrTalZWg6zbrc4,188552,4,1,Classical
0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,audio_features,2xLMifQCjDGFmkHkpNLD9h,spotify:track:2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/tracks/2xLMifQCjDGFmkHkpNLD9h,https://api.spotify.com/v1/audio-analysis/2xLMifQCjDGFmkHkpNLD9h,312820,4,1,Hip-Hop
0.793,0.551,6,-5.909,0,0.0795,0.322,0.0,0.186,0.572,142.066,audio_features,0VWTSWZVask2dSMShSphvM,spotify:track:0VWTSWZVask2dSMShSphvM,https://api.spotify.com/v1/tracks/0VWTSWZVask2dSMShSphvM,https://api.spotify.com/v1/audio-analysis/0VWTSWZVask2dSMShSphvM,209266,4,1,Hip-Hop
0.85,0.7,7,-6.49,1,0.0478,0.0616,1.8e-06,0.244,0.722,101.875,audio_features,6R9bdvExOZiLrwmBkXsPGr,spotify:track:6R9bdvExOZiLrwmBkXsPGr,https://api.spotify.com/v1/tracks/6R9bdvExOZiLrwmBkXsPGr,https://api.spotify.com/v1/audio-analysis/6R9bdvExOZiLrwmBkXsPGr,291782,4,1,Hip-Hop
0.243,0.267,1,-15.528,1,0.0441,0.993,0.931,0.17,0.0423,72.245,audio_features,7tTGH3yp7nDwUgF0jALOQk,spotify:track:7tTGH3yp7nDwUgF0jALOQk,https://api.spotify.com/v1/tracks/7tTGH3yp7nDwUgF0jALOQk,https://api.spotify.com/v1/audio-analysis/7tTGH3yp7nDwUgF0jALOQk,473173,3,1,Classical
0.97,0.463,10,-7.259,1,0.366,0.0957,0.0,0.151,0.46,108.003,audio_features,2nKYHpmwjLaEOXS3o7QMiz,spotify:track:2nKYHpmwjLaEOXS3o7QMiz,https://api.spotify.com/v1/tracks/2nKYHpmwjLaEOXS3o7QMiz,https://api.spotify.com/v1/audio-analysis/2nKYHpmwjLaEOXS3o7QMiz,142417,4,1,Hip-Hop
0.173,0.0576,6,-18.314,1,0.0451,0.822,0.000127,0.191,0.395,182.6,audio_features,4gPfBHuDIb0v3MRjOcnPN1,spotify:track:4gPfBHuDIb0v3MRjOcnPN1,https://api.spotify.com/v1/tracks/4gPfBHuDIb0v3MRjOcnPN1,https://api.spotify.com/v1/audio-analysis/4gPfBHuDIb0v3MRjOcnPN1,113947,3,1,Classical
0.691,0.621,7,-4.262,0,0.0538,0.341,0.0,0.132,0.392,132.937,audio_features,6FmnsSVdJJojBYzecDlpPO,spotify:track:6FmnsSVdJJojBYzecDlpPO,https://api.spotify.com/v1/tracks/6FmnsSVdJJojBYzecDlpPO,https://api.spotify.com/v1/audio-analysis/6FmnsSVdJJojBYzecDlpPO,205893,4,1,Hip-Hop
0.174,0.0136,4,-29.853,1,0.0466,0.97,0.54,0.348,0.185,78.731,audio_features,0n9cHRLNSCXECfXx4cvw0D,spotify:track:0n9cHRLNSCXECfXx4cvw0D,https://api.spotify.com/v1/tracks/0n9cHRLNSCXECfXx4cvw0D,https://api.spotify.com/v1/audio-analysis/0n9cHRLNSCXECfXx4cvw0D,230426,4,1,Classical
0.88,0.73,6,-7.008,1,0.181,0.0365,6.33e-06,0.232,0.86,159.957,audio_features,5sGb7vB83MhpdZsx1tEIYH,spotify:track:5sGb7vB83MhpdZsx1tEIYH,https://api.spotify.com/v1/tracks/5sGb7vB83MhpdZsx1tEIYH,https://api.spotify.com/v1/audio-analysis/5sGb7vB83MhpdZsx1tEIYH,139500,4,1,Hip-Hop
0.901,0.676,2,-7.033,1,0.251,0.0646,0.0,0.0863,0.452,85.018,audio_features,5rU6kDNXZLXIinFezpbWbO,spotify:track:5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/tracks/5rU6kDNXZLXIinFezpbWbO,https://api.spotify.com/v1/audio-analysis/5rU6kDNXZLXIinFezpbWbO,148278,4,1,Hip-Hop
0.852,0.73,1,-5.803,1,0.0579,0.0219,0.0,0.336,0.394,92.506,audio_features,7f1zjZG77S891Uv4O68yfk,spotify:track:7f1zjZG77S891Uv4O68yfk,https://api.spotify.com/v1/tracks/7f1zjZG77S891Uv4O68yfk,https://api.spotify.com/v1/audio-analysis/7f1zjZG77S891Uv4O68yfk,157693,4,1,Hip-Hop
0.371,0.0814,10,-19.738,0,0.0416,0.933,1.82e-05,0.32,0.32,120.264,audio_features,2MyWdPMQtipdlfGAff5tHM,spotify:track:2MyWdPMQtipdlfGAff5tHM,https://api.spotify.com/v1/tracks/2MyWdPMQtipdlfGAff5tHM,https://api.spotify.com/v1/audio-analysis/2MyWdPMQtipdlfGAff5tHM,182213,4,1,Classical
0.635,0.533,1,-6.552,0,0.259,0.272,0.0,0.0973,0.269,103.888,audio_features,52mr2VZIJT9SXCuTgQ7KFC,spotify:track:52mr2VZIJT9SXCuTgQ7KFC,https://api.spotify.com/v1/tracks/52mr2VZIJT9SXCuTgQ7KFC,https://api.spotify.com/v1/audio-analysis/52mr2VZIJT9SXCuTgQ7KFC,140147,4,1,Hip-Hop
0.849,0.59,0,-8.367,1,0.428,0.000545,0.0,0.343,0.656,180.026,audio_features,3lwMGZ9M5Gq4usaZZLV4NK,spotify:track:3lwMGZ9M5Gq4usaZZLV4NK,https://api.spotify.com/v1/tracks/3lwMGZ9M5Gq4usaZZLV4NK,https://api.spotify.com/v1/audio-analysis/3lwMGZ9M5Gq4usaZZLV4NK,237320,4,1,Hip-Hop
0.89,0.607,9,-6.916,0,0.124,0.158,0.000228,0.118,0.224,134.022,audio_features,2FUNBaa5DwItJtYEBgAblU,spotify:track:2FUNBaa5DwItJtYEBgAblU,https://api.spotify.com/v1/tracks/2FUNBaa5DwItJtYEBgAblU,https://api.spotify.com/v1/audio-analysis/2FUNBaa5DwItJtYEBgAblU,233040,4,1,Hip-Hop
0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,audio_features,1wJRveJZLSb1rjhnUHQiv6,spotify:track:1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,189487,4,1,Hip-Hop
0.858,0.65,8,-4.919,1,0.241,0.0066,2.07e-06,0.121,0.653,147.031,audio_features,61TklWcG8PbT5hvUTzwLaY,spotify:track:61TklWcG8PbT5hvUTzwLaY,https://api.spotify.com/v1/tracks/61TklWcG8PbT5hvUTzwLaY,https://api.spotify.com/v1/audio-analysis/61TklWcG8PbT5hvUTzwLaY,210545,4,1,Hip-Hop
0.713,0.471,1,-7.392,0,0.483,0.421,0.0,0.0308,0.781,199.765,audio_features,6Wt5QBzHp9vdSLAFlvdnDQ,spotify:track:6Wt5QBzHp9vdSLAFlvdnDQ,https://api.spotify.com/v1/tracks/6Wt5QBzHp9vdSLAFlvdnDQ,https://api.spotify.com/v1/audio-analysis/6Wt5QBzHp9vdSLAFlvdnDQ,285587,4,1,Hip-Hop
0.843,0.806,6,-5.156,1,0.367,0.0729,0.0,0.758,0.821,97.858,audio_features,2O8gSQ9z52tZSLJnuzjkcG,spotify:track:2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/tracks/2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/audio-analysis/2O8gSQ9z52tZSLJnuzjkcG,139610,4,1,Hip-Hop
0.705,0.702,0,-4.783,0,0.108,0.138,0.0,0.364,0.771,140.059,audio_features,2e9EZ2V5QGGZPMJacO3y0Y,spotify:track:2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/tracks/2e9EZ2V5QGGZPMJacO3y0Y,https://api.spotify.com/v1/audio-analysis/2e9EZ2V5QGGZPMJacO3y0Y,250493,4,1,Hip-Hop
0.184,0.0238,11,-27.658,1,0.0561,0.574,0.0209,0.111,0.0828,35.995,audio_features,180I6VEpaQwoyAvmDCid5D,spotify:track:180I6VEpaQwoyAvmDCid5D,https://api.spotify.com/v1/tracks/180I6VEpaQwoyAvmDCid5D,https://api.spotify.com/v1/audio-analysis/180I6VEpaQwoyAvmDCid5D,341067,4,1,Classical
0.858,0.731,1,-7.224,1,0.237,0.053,0.0,0.15,0.139,85.984,audio_features,0EgigrGFGb4PHaVNb7fgK7,spotify:track:0EgigrGFGb4PHaVNb7fgK7,https://api.spotify.com/v1/tracks/0EgigrGFGb4PHaVNb7fgK7,https://api.spotify.com/v1/audio-analysis/0EgigrGFGb4PHaVNb7fgK7,214213,4,1,Hip-Hop
0.209,0.0154,8,-26.938,1,0.0433,0.993,0.941,0.0957,0.12,68.312,audio_features,0E0MCO1Hqq87nWeJlPRG0P,spotify:track:0E0MCO1Hqq87nWeJlPRG0P,https://api.spotify.com/v1/tracks/0E0MCO1Hqq87nWeJlPRG0P,https://api.spotify.com/v1/audio-analysis/0E0MCO1Hqq87nWeJlPRG0P,287000,4,1,Classical
0.745,0.715,1,-3.368,0,0.245,0.128,0.0,0.182,0.342,94.513,audio_features,6Gy7rXB6Ku5vIWC7WGWsl3,spotify:track:6Gy7rXB6Ku5vIWC7WGWsl3,https://api.spotify.com/v1/tracks/6Gy7rXB6Ku5vIWC7WGWsl3,https://api.spotify.com/v1/audio-analysis/6Gy7rXB6Ku5vIWC7WGWsl3,136032,4,1,Hip-Hop
0.361,0.0581,10,-18.512,1,0.0468,0.816,0.483,0.209,0.767,124.482,audio_features,7bvXglT1UZByolhxeNVs9G,spotify:track:7bvXglT1UZByolhxeNVs9G,https://api.spotify.com/v1/tracks/7bvXglT1UZByolhxeNVs9G,https://api.spotify.com/v1/audio-analysis/7bvXglT1UZByolhxeNVs9G,86227,4,1,Classical
0.401,0.0225,10,-29.978,1,0.0377,0.993,0.913,0.122,0.113,99.207,audio_features,3DcE75ZUXb6eZPPaaswpJq,spotify:track:3DcE75ZUXb6eZPPaaswpJq,https://api.spotify.com/v1/tracks/3DcE75ZUXb6eZPPaaswpJq,https://api.spotify.com/v1/audio-analysis/3DcE75ZUXb6eZPPaaswpJq,291013,4,1,Classical
0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.389,112.511,audio_features,78QR3Wp35dqAhFEc2qAGjE,spotify:track:78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/tracks/78QR3Wp35dqAhFEc2qAGjE,https://api.spotify.com/v1/audio-analysis/78QR3Wp35dqAhFEc2qAGjE,145543,4,1,Hip-Hop
0.346,0.108,2,-22.473,0,0.0395,0.993,0.922,0.0813,0.158,129.55,audio_features,2kAdK72mjmKiAxfAMGgXBU,spotify:track:2kAdK72mjmKiAxfAMGgXBU,https://api.spotify.com/v1/tracks/2kAdK72mjmKiAxfAMGgXBU,https://api.spotify.com/v1/audio-analysis/2kAdK72mjmKiAxfAMGgXBU,602176,3,1,Classical
0.441,0.00839,3,-36.798,1,0.0288,0.984,0.946,0.152,0.114,66.48,audio_features,2PNQn586IZGtwOAKwtEFBn,spotify:track:2PNQn586IZGtwOAKwtEFBn,https://api.spotify.com/v1/tracks/2PNQn586IZGtwOAKwtEFBn,https://api.spotify.com/v1/audio-analysis/2PNQn586IZGtwOAKwtEFBn,123907,4,1,Classical
0.599,0.887,4,-3.967,1,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,audio_features,0rIAC4PXANcKmitJfoqmVm,spotify:track:0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/tracks/0rIAC4PXANcKmitJfoqmVm,https://api.spotify.com/v1/audio-analysis/0rIAC4PXANcKmitJfoqmVm,193837,4,1,Hip-Hop
0.698,0.86,11,-5.181,1,0.429,0.0368,0.0,0.0721,0.433,160.904,audio_features,6SmPPtaMnfxgz5duA6t9Cu,spotify:track:6SmPPtaMnfxgz5duA6t9Cu,https://api.spotify.com/v1/tracks/6SmPPtaMnfxgz5duA6t9Cu,https://api.spotify.com/v1/audio-analysis/6SmPPtaMnfxgz5duA6t9Cu,263920,4,1,Hip-Hop
0.287,0.956,5,-2.847,0,0.258,0.0937,0.0,0.423,0.475,82.578,audio_features,59JVrsMy8oUyl8usosvTqZ,spotify:track:59JVrsMy8oUyl8usosvTqZ,https://api.spotify.com/v1/tracks/59JVrsMy8oUyl8usosvTqZ,https://api.spotify.com/v1/audio-analysis/59JVrsMy8oUyl8usosvTqZ,156848,4,1,Hip-Hop
0.412,0.224,5,-24.522,1,0.0422,0.987,0.904,0.107,0.965,124.466,audio_features,1Vlg7jbnx0TQv9pOxJJKQc,spotify:track:1Vlg7jbnx0TQv9pOxJJKQc,https://api.spotify.com/v1/tracks/1Vlg7jbnx0TQv9pOxJJKQc,https://api.spotify.com/v1/audio-analysis/1Vlg7jbnx0TQv9pOxJJKQc,52907,4,1,Classical
0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,audio_features,2mKouqwAIdQnMP43zxR89r,spotify:track:2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/tracks/2mKouqwAIdQnMP43zxR89r,https://api.spotify.com/v1/audio-analysis/2mKouqwAIdQnMP43zxR89r,267093,4,1,Hip-Hop
0.479,0.549,11,-10.551,0,0.373,0.57,0.0239,0.127,0.576,180.985,audio_features,119c93MHjrDLJTApCVGpvx,spotify:track:119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/tracks/119c93MHjrDLJTApCVGpvx,https://api.spotify.com/v1/audio-analysis/119c93MHjrDLJTApCVGpvx,252187,4,1,Hip-Hop
0.633,0.764,0,-7.212,1,0.323,0.32,3.4e-06,0.234,0.522,94.971,audio_features,0B8drtTSp68pZdkmVrG9ZA,spotify:track:0B8drtTSp68pZdkmVrG9ZA,https://api.spotify.com/v1/tracks/0B8drtTSp68pZdkmVrG9ZA,https://api.spotify.com/v1/audio-analysis/0B8drtTSp68pZdkmVrG9ZA,228173,4,1,Hip-Hop
0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,audio_features,6dPyzkyZwoj9LqjQXOFdVv,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/tracks/6dPyzkyZwoj9LqjQXOFdVv,https://api.spotify.com/v1/audio-analysis/6dPyzkyZwoj9LqjQXOFdVv,143792,4,1,Hip-Hop
0.561,0.764,2,-6.645,0,0.138,0.373,0.0,0.157,0.598,145.158,audio_features,1boHm9rjmvzxpJASd9dnGK,spotify:track:1boHm9rjmvzxpJASd9dnGK,https://api.spotify.com/v1/tracks/1boHm9rjmvzxpJASd9dnGK,https://api.spotify.com/v1/audio-analysis/1boHm9rjmvzxpJASd9dnGK,212147,4,1,Hip-Hop
0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,audio_features,1kBbgxAUc4HQv7cgIayIDH,spotify:track:1kBbgxAUc4HQv7cgIayIDH,https://api.spotify.com/v1/tracks/1kBbgxAUc4HQv7cgIayIDH,https://api.spotify.com/v1/audio-analysis/1kBbgxAUc4HQv7cgIayIDH,131280,4,1,Hip-Hop
0.753,0.652,10,-5.943,0,0.0753,0.444,0.0,0.117,0.745,139.962,audio_features,5hDAT527wXWNBnJlujhuUs,spotify:track:5hDAT527wXWNBnJlujhuUs,https://api.spotify.com/v1/tracks/5hDAT527wXWNBnJlujhuUs,https://api.spotify.com/v1/audio-analysis/5hDAT527wXWNBnJlujhuUs,123560,4,1,Hip-Hop
0.728,0.633,0,-6.695,1,0.227,0.412,0.0,0.105,0.687,150.033,audio_features,4CyNQIQasNUfpT9nrnmX0S,spotify:track:4CyNQIQasNUfpT9nrnmX0S,https://api.spotify.com/v1/tracks/4CyNQIQasNUfpT9nrnmX0S,https://api.spotify.com/v1/audio-analysis/4CyNQIQasNUfpT9nrnmX0S,227602,4,1,Hip-Hop
0.456,0.792,1,-6.889,1,0.323,0.00369,0.0,0.0648,0.485,82.999,audio_features,5c3664v0qorEpBy1nXqtfL,spotify:track:5c3664v0qorEpBy1nXqtfL,https://api.spotify.com/v1/tracks/5c3664v0qorEpBy1nXqtfL,https://api.spotify.com/v1/audio-analysis/5c3664v0qorEpBy1nXqtfL,209769,4,1,Hip-Hop
0.355,0.00699,10,-35.655,0,0.0499,0.992,0.937,0.0993,0.0671,72.707,audio_features,6Q4RxugUBulJqgtUCVyGWZ,spotify:track:6Q4RxugUBulJqgtUCVyGWZ,https://api.spotify.com/v1/tracks/6Q4RxugUBulJqgtUCVyGWZ,https://api.spotify.com/v1/audio-analysis/6Q4RxugUBulJqgtUCVyGWZ,88093,3,1,Classical
0.83,0.546,1,-5.716,1,0.295,0.227,0.0,0.112,0.535,182.973,audio_features,58QhkbaAkLFnn7JwAnAato,spotify:track:58QhkbaAkLFnn7JwAnAato,https://api.spotify.com/v1/tracks/58QhkbaAkLFnn7JwAnAato,https://api.spotify.com/v1/audio-analysis/58QhkbaAkLFnn7JwAnAato,262494,4,1,Hip-Hop
0.742,0.542,5,-7.084,0,0.151,0.156,0.0,0.103,0.427,97.971,audio_features,0QLH3xeYZSRXy9YovfVEOI,spotify:track:0QLH3xeYZSRXy9YovfVEOI,https://api.spotify.com/v1/tracks/0QLH3xeYZSRXy9YovfVEOI,https://api.spotify.com/v1/audio-analysis/0QLH3xeYZSRXy9YovfVEOI,177561,4,1,Hip-Hop
0.84,0.706,5,-6.104,0,0.2,0.208,0.0,0.241,0.839,96.673,audio_features,4hrae8atte6cRlSC9a7VCO,spotify:track:4hrae8atte6cRlSC9a7VCO,https://api.spotify.com/v1/tracks/4hrae8atte6cRlSC9a7VCO,https://api.spotify.com/v1/audio-analysis/4hrae8atte6cRlSC9a7VCO,245133,4,1,Hip-Hop
0.217,0.0589,4,-28.101,0,0.0329,0.985,0.94,0.0844,0.0386,135.506,audio_features,0ObfzRscbTwKrkI8kiaGEE,spotify:track:0ObfzRscbTwKrkI8kiaGEE,https://api.spotify.com/v1/tracks/0ObfzRscbTwKrkI8kiaGEE,https://api.spotify.com/v1/audio-analysis/0ObfzRscbTwKrkI8kiaGEE,177000,3,1,Classical
0.459,0.0642,3,-23.683,0,0.0505,0.981,0.837,0.078,0.224,116.413,audio_features,0DqjFJY7PF2f7lwO4n5pE3,spotify:track:0DqjFJY7PF2f7lwO4n5pE3,https://api.spotify.com/v1/tracks/0DqjFJY7PF2f7lwO4n5pE3,https://api.spotify.com/v1/audio-analysis/0DqjFJY7PF2f7lwO4n5pE3,147427,4,1,Classical
0.806,0.76,1,-4.69,1,0.0465,0.0114,3.11e-05,0.126,0.554,101.965,audio_features,4vfsh1GHqHZtTlkusq9j5E,spotify:track:4vfsh1GHqHZtTlkusq9j5E,https://api.spotify.com/v1/tracks/4vfsh1GHqHZtTlkusq9j5E,https://api.spotify.com/v1/audio-analysis/4vfsh1GHqHZtTlkusq9j5E,172048,4,1,Hip-Hop
0.861,0.621,1,-7.106,1,0.362,0.121,0.0,0.0689,0.254,83.976,audio_features,5AjINjwKyRvQJhSe2zpPHi,spotify:track:5AjINjwKyRvQJhSe2zpPHi,https://api.spotify.com/v1/tracks/5AjINjwKyRvQJhSe2zpPHi,https://api.spotify.com/v1/audio-analysis/5AjINjwKyRvQJhSe2zpPHi,166640,4,1,Hip-Hop
0.319,0.0712,1,-26.415,1,0.0379,0.988,0.905,0.141,0.0835,95.365,audio_features,6Fn1nJXDFywPRM4J6KsTr2,spotify:track:6Fn1nJXDFywPRM4J6KsTr2,https://api.spotify.com/v1/tracks/6Fn1nJXDFywPRM4J6KsTr2,https://api.spotify.com/v1/audio-analysis/6Fn1nJXDFywPRM4J6KsTr2,292547,4,1,Classical
0.236,0.0965,2,-25.503,0,0.0524,0.966,0.976,0.134,0.0736,66.73,audio_features,0dBrAUVh913i6ZsQw3ya69,spotify:track:0dBrAUVh913i6ZsQw3ya69,https://api.spotify.com/v1/tracks/0dBrAUVh913i6ZsQw3ya69,https://api.spotify.com/v1/audio-analysis/0dBrAUVh913i6ZsQw3ya69,207107,4,1,Classical
0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,audio_features,0Xek5rqai2jcOWCYWJfVCF,spotify:track:0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/tracks/0Xek5rqai2jcOWCYWJfVCF,https://api.spotify.com/v1/audio-analysis/0Xek5rqai2jcOWCYWJfVCF,196760,4,1,Hip-Hop
0.419,0.157,1,-16.158,0,0.0467,0.96,0.581,0.0869,0.287,129.619,audio_features,6TkybP6S8d65RwddN4C6kD,spotify:track:6TkybP6S8d65RwddN4C6kD,https://api.spotify.com/v1/tracks/6TkybP6S8d65RwddN4C6kD,https://api.spotify.com/v1/audio-analysis/6TkybP6S8d65RwddN4C6kD,399160,4,1,Classical
0.418,0.0184,1,-27.007,0,0.0638,0.988,0.931,0.0938,0.35,81.29,audio_features,4Ffuaxb2asbct53VLeNNUM,spotify:track:4Ffuaxb2asbct53VLeNNUM,https://api.spotify.com/v1/tracks/4Ffuaxb2asbct53VLeNNUM,https://api.spotify.com/v1/audio-analysis/4Ffuaxb2asbct53VLeNNUM,221120,4,1,Classical
0.828,0.58,7,-4.395,1,0.0941,0.0255,0.0,0.103,0.407,89.973,audio_features,0YUrjFy4qFKOO5NhM9tYdV,spotify:track:0YUrjFy4qFKOO5NhM9tYdV,https://api.spotify.com/v1/tracks/0YUrjFy4qFKOO5NhM9tYdV,https://api.spotify.com/v1/audio-analysis/0YUrjFy4qFKOO5NhM9tYdV,235067,4,1,Hip-Hop
0.76,0.779,11,-6.675,0,0.092,0.021,3.61e-05,0.186,0.594,151.977,audio_features,1wS6eqgFznjq4P11vtBH7k,spotify:track:1wS6eqgFznjq4P11vtBH7k,https://api.spotify.com/v1/tracks/1wS6eqgFznjq4P11vtBH7k,https://api.spotify.com/v1/audio-analysis/1wS6eqgFznjq4P11vtBH7k,214877,4,1,Hip-Hop
0.187,0.0306,5,-27.399,0,0.0404,0.991,0.968,0.0979,0.036,96.639,audio_features,05yzhEWkmVXiigqWfcNTQS,spotify:track:05yzhEWkmVXiigqWfcNTQS,https://api.spotify.com/v1/tracks/05yzhEWkmVXiigqWfcNTQS,https://api.spotify.com/v1/audio-analysis/05yzhEWkmVXiigqWfcNTQS,160227,4,1,Classical
0.849,0.62,4,-5.921,0,0.0589,0.00252,0.000283,0.113,0.481,96.005,audio_features,5wlwbEGB1y9nov8qj3yfkZ,spotify:track:5wlwbEGB1y9nov8qj3yfkZ,https://api.spotify.com/v1/tracks/5wlwbEGB1y9nov8qj3yfkZ,https://api.spotify.com/v1/audio-analysis/5wlwbEGB1y9nov8qj3yfkZ,165413,4,1,Hip-Hop
0.225,0.065,9,-23.092,1,0.0474,0.963,0.901,0.119,0.169,135.044,audio_features,13SmPLnFanETwJr2ASGJib,spotify:track:13SmPLnFanETwJr2ASGJib,https://api.spotify.com/v1/tracks/13SmPLnFanETwJr2ASGJib,https://api.spotify.com/v1/audio-analysis/13SmPLnFanETwJr2ASGJib,201053,4,1,Classical
0.611,0.459,0,-3.926,0,0.0422,0.614,0.0,0.126,0.177,148.28,audio_features,0oPOuDmmkVp3h6puekhs6P,spotify:track:0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/tracks/0oPOuDmmkVp3h6puekhs6P,https://api.spotify.com/v1/audio-analysis/0oPOuDmmkVp3h6puekhs6P,213878,4,1,Hip-Hop
0.18,0.00675,4,-38.873,1,0.0485,0.996,0.897,0.093,0.224,141.099,audio_features,1CHQi15gSzPMiP7hAaY9Nd,spotify:track:1CHQi15gSzPMiP7hAaY9Nd,https://api.spotify.com/v1/tracks/1CHQi15gSzPMiP7hAaY9Nd,https://api.spotify.com/v1/audio-analysis/1CHQi15gSzPMiP7hAaY9Nd,84427,1,1,Classical
0.238,0.00484,8,-31.76,1,0.0393,0.995,0.95,0.121,0.0394,70.821,audio_features,1NechTDnTtSaciAT6gmvJQ,spotify:track:1NechTDnTtSaciAT6gmvJQ,https://api.spotify.com/v1/tracks/1NechTDnTtSaciAT6gmvJQ,https://api.spotify.com/v1/audio-analysis/1NechTDnTtSaciAT6gmvJQ,129920,3,1,Classical
0.934,0.53,1,-9.805,1,0.217,0.00719,0.0,0.11,0.432,96.993,audio_features,4HtQ1OKauyaDx1jIos6Zmv,spotify:track:4HtQ1OKauyaDx1jIos6Zmv,https://api.spotify.com/v1/tracks/4HtQ1OKauyaDx1jIos6Zmv,https://api.spotify.com/v1/audio-analysis/4HtQ1OKauyaDx1jIos6Zmv,167404,4,1,Hip-Hop
